Index,Actual_Sales,Predicted_Sales,Absolute_Error,Percentage_Error,Residual,Order_Date,Category,Region
1951,11.54,11.417519999999982,0.12248000000001724,1.0613518197575151,0.12248000000001724,2/09/2017,Furniture,East
1952,254.526,264.5102264999999,9.984226499999863,3.922674500836796,-9.984226499999863,2/09/2017,Furniture,East
1953,1282.41,1150.3090900000018,132.1009099999983,10.300988763343883,132.1009099999983,2/09/2017,Furniture,East
1954,236.528,90.26181999999986,146.26618000000013,61.838843604139946,146.26618000000013,2/09/2017,Furniture,West
1955,215.976,260.05573000000027,44.07973000000027,20.409550135200334,-44.07973000000027,2/09/2017,Furniture,West
1956,511.5,646.4119300000003,134.91193000000032,26.375743890518148,-134.91193000000032,2/09/2017,Furniture,West
1957,617.7,662.7128249999987,45.01282499999866,7.287166100048349,-45.01282499999866,20/09/2014,Furniture,Central
1958,164.22,189.5752300000004,25.355230000000404,15.439794178541227,-25.355230000000404,20/09/2014,Furniture,East
1959,362.94,270.36425000000054,92.57574999999946,25.50717749490259,92.57574999999946,20/09/2014,Furniture,East
1960,493.43,588.5512919999979,95.12129199999794,19.27756561214315,-95.12129199999794,20/09/2014,Furniture,Central
1961,631.782,694.6036800000024,62.8216800000024,9.94356914252106,-62.8216800000024,20/09/2014,Furniture,East
1962,801.568,213.35375999999988,588.2142400000001,73.38294941913851,588.2142400000001,20/09/2014,Furniture,East
1963,17.088,17.010360000000052,0.07763999999994908,0.45435393258397166,0.07763999999994908,20/09/2016,Furniture,South
1964,98.392,94.20446499999984,4.187535000000153,4.255971013903725,4.187535000000153,20/09/2016,Furniture,South
1965,163.88,168.16705000000005,4.28705000000005,2.615969001708598,-4.28705000000005,20/09/2016,Furniture,West
1966,272.646,255.67425250000034,16.97174749999968,6.224829082399771,16.97174749999968,20/09/2017,Furniture,East
1967,80.991,128.04089399999987,47.04989399999987,58.09274363818185,-47.04989399999987,20/09/2017,Furniture,East
1968,2888.127,2793.845664999993,94.28133500000695,3.2644456078284283,94.28133500000695,20/09/2017,Furniture,East
1969,2254.41,1776.416454999998,477.99354500000186,21.202600458656672,477.99354500000186,20/09/2017,Furniture,East
1970,8.544,13.819220000000007,5.275220000000006,61.741807116104944,-5.275220000000006,21/09/2014,Furniture,Central
1971,4.928,4.750800000000001,0.17719999999999914,3.5957792207792036,0.17719999999999914,21/09/2015,Furniture,Central
1972,601.536,620.401754999997,18.86575499999708,3.1362636650170703,-18.86575499999708,21/09/2015,Furniture,West
1973,194.32,266.94957249999976,72.62957249999977,37.376272385755335,-72.62957249999977,21/09/2015,Furniture,Central
1974,85.3,86.96794999999979,1.6679499999997915,1.955392731535512,-1.6679499999997915,21/09/2015,Furniture,East
1975,542.94,573.0424800000014,30.10248000000138,5.5443474417065195,-30.10248000000138,21/09/2015,Furniture,East
1976,1690.04,1730.1886499999996,40.148649999999634,2.3756035360109604,-40.148649999999634,21/09/2015,Furniture,South
1977,97.44,205.11314999999973,107.67314999999974,110.50200123152682,-107.67314999999974,22/09/2014,Furniture,East
1978,579.528,551.6163600000004,27.91163999999958,4.816271172402296,27.91163999999958,22/09/2014,Furniture,East
1979,204.6,210.50534999999948,5.905349999999487,2.886290322580394,-5.905349999999487,22/09/2015,Furniture,West
1980,47.98,44.371349999999836,3.6086500000001607,7.521154647770239,3.6086500000001607,22/09/2015,Furniture,South
1981,13.28,20.282320000000016,7.002320000000017,52.72831325301218,-7.002320000000017,22/09/2016,Furniture,South
1982,68.432,74.93773000000016,6.505730000000156,9.506853518821831,-6.505730000000156,22/09/2016,Furniture,West
1983,18.96,20.48260000000002,1.5226000000000184,8.030590717299676,-1.5226000000000184,22/09/2016,Furniture,Central
1984,241.96,235.77536999999947,6.1846300000005385,2.556054719788617,6.1846300000005385,22/09/2017,Furniture,Central
1985,12.07,12.497380000000007,0.42738000000000653,3.5408450704225896,-0.42738000000000653,22/09/2017,Furniture,East
1986,435.999,290.6690825000002,145.32991749999985,33.3326263362989,145.32991749999985,23/09/2014,Furniture,West
1987,532.704,318.0945599999993,214.60944000000063,40.28680843395219,214.60944000000063,23/09/2016,Furniture,East
1988,368.97,369.54341000000073,0.5734100000007061,0.15540829877786977,-0.5734100000007061,23/09/2016,Furniture,South
1989,28.0,31.683249999999994,3.683249999999994,13.154464285714266,-3.683249999999994,23/09/2016,Furniture,East
1990,184.752,238.9469720000001,54.19497200000009,29.33390274530186,-54.19497200000009,23/09/2016,Furniture,West
1991,29.328,25.074900000000056,4.253099999999943,14.501841243862327,4.253099999999943,23/09/2017,Furniture,West
1992,180.588,251.64607250000074,71.05807250000075,39.348169590449395,-71.05807250000075,23/09/2017,Furniture,West
1993,594.816,614.7432000000014,19.927200000001335,3.350145255003452,-19.927200000001335,23/09/2017,Furniture,West
1994,517.5,654.7659100000001,137.26591000000008,26.524813526570064,-137.26591000000008,24/09/2015,Furniture,South
1995,1408.1,1673.3475899999983,265.24758999999835,18.83726937007303,-265.24758999999835,24/09/2015,Furniture,Central
1996,14.91,14.375749999999993,0.5342500000000072,3.5831656606304976,0.5342500000000072,24/09/2015,Furniture,West
1997,155.372,163.0198089999997,7.6478089999996826,4.922256906006026,-7.6478089999996826,24/09/2016,Furniture,East
1998,63.2,78.14939000000014,14.949390000000136,23.654098101266037,-14.949390000000136,24/09/2016,Furniture,West
1999,21.44,32.29092999999994,10.850929999999938,50.610680970148955,-10.850929999999938,24/09/2016,Furniture,West
2000,127.95,123.70118000000022,4.248819999999782,3.320687768659462,4.248819999999782,24/09/2016,Furniture,Central
2001,563.24,578.5800150000009,15.340015000000903,2.7235308216747574,-15.340015000000903,24/09/2016,Furniture,West
2002,103.056,111.29298000000011,8.236980000000116,7.992722403353629,-8.236980000000116,24/09/2017,Furniture,East
2003,603.92,656.4195499999987,52.49954999999875,8.693129884752741,-52.49954999999875,24/09/2017,Furniture,Central
2004,199.8,270.92364000000043,71.12364000000042,35.597417417417624,-71.12364000000042,24/09/2017,Furniture,West
2005,520.464,180.6354139999999,339.82858600000014,65.29338936026316,339.82858600000014,24/09/2017,Furniture,Central
2006,300.5328,351.6099570000003,51.077157000000284,16.995534929964474,-51.077157000000284,25/09/2014,Furniture,Central
2007,1044.63,1582.259850000002,537.6298500000019,51.466054966830534,-537.6298500000019,25/09/2015,Furniture,West
2008,307.136,280.50292499999915,26.633075000000872,8.671427315586863,26.633075000000872,25/09/2015,Furniture,West
2009,102.582,115.1255699999999,12.543569999999903,12.22784699070003,-12.543569999999903,25/09/2015,Furniture,East
2010,393.165,370.37941749999993,22.78558250000009,5.795424948812862,22.78558250000009,25/09/2016,Furniture,West
2011,201.96,230.88834999999995,28.928349999999938,14.32380174291936,-28.928349999999938,25/09/2016,Furniture,Central
2012,68.64,68.37698999999995,0.26301000000005104,0.3831730769231513,0.26301000000005104,25/09/2016,Furniture,Central
2013,477.666,840.5476500000008,362.8816500000008,75.969746643052,-362.8816500000008,25/09/2016,Furniture,West
2014,483.136,550.2384349999991,67.10243499999905,13.888932929858061,-67.10243499999905,25/09/2016,Furniture,West
2015,488.646,495.84378999999916,7.197789999999145,1.473007043953935,-7.197789999999145,25/09/2017,Furniture,East
2016,47.12,50.393630000000066,3.273630000000068,6.947432088285374,-3.273630000000068,25/09/2017,Furniture,East
2017,269.97,277.1885900000003,7.21859000000029,2.6738489461793122,-7.21859000000029,25/09/2017,Furniture,Central
2018,145.568,134.82616999999965,10.741830000000363,7.379252308199853,10.741830000000363,26/09/2014,Furniture,West
2019,585.552,624.0083099999996,38.456309999999576,6.567531150094197,-38.456309999999576,26/09/2014,Furniture,West
2020,21.184,30.108470000000075,8.924470000000074,42.12835158610307,-8.924470000000074,26/09/2014,Furniture,East
2021,747.558,489.0722419999996,258.4857580000004,34.57735159011078,258.4857580000004,26/09/2016,Furniture,Central
2022,424.9575,476.6926750000002,51.7351750000002,12.174199772918515,-51.7351750000002,26/09/2016,Furniture,West
2023,454.965,537.2486889999981,82.2836889999981,18.085718461859287,-82.2836889999981,26/09/2016,Furniture,Central
2024,419.136,440.2768109999992,21.14081099999919,5.043902456481712,-21.14081099999919,26/09/2017,Furniture,South
2025,9.24,11.498309999999996,2.2583099999999963,24.440584415584375,-2.2583099999999963,26/09/2017,Furniture,West
2026,87.54,117.03845000000035,29.498450000000346,33.69710989262091,-29.498450000000346,27/09/2014,Furniture,East
2027,603.92,617.482904999999,13.562904999999091,2.2458115313285023,-13.562904999999091,27/09/2014,Furniture,West
2028,24.288,26.98570000000002,2.697700000000019,11.107131093544215,-2.697700000000019,27/09/2015,Furniture,Central
2029,956.6648,922.7999384999993,33.86486150000076,3.53988790012978,33.86486150000076,27/09/2016,Furniture,Central
2030,337.088,248.95693000000045,88.13106999999957,26.144825683500915,88.13106999999957,28/09/2014,Furniture,South
2031,32.776,26.86544999999994,5.910550000000065,18.03316451061772,5.910550000000065,28/09/2017,Furniture,West
2032,9.24,12.288950000000009,3.0489500000000085,32.99729437229446,-3.0489500000000085,28/09/2017,Furniture,West
2033,204.6,203.51826999999946,1.0817300000005332,0.5287047898340828,1.0817300000005332,29/09/2014,Furniture,West
2034,409.272,359.70329549999934,49.56870450000065,12.111433105612075,49.56870450000065,29/09/2014,Furniture,East
2035,67.176,71.1088709999999,3.932870999999892,5.8545775276883,-3.932870999999892,29/09/2014,Furniture,East
2036,6.16,10.015200000000023,3.855200000000023,62.58441558441595,-3.855200000000023,29/09/2014,Furniture,West
2037,2348.82,2207.2950500000047,141.52494999999544,6.025363799694972,141.52494999999544,29/09/2014,Furniture,West
2038,117.36,121.5014500000002,4.141450000000205,3.5288428766191253,-4.141450000000205,29/09/2014,Furniture,East
2039,63.686,85.08790999999987,21.401909999999866,33.60536067581551,-21.401909999999866,29/09/2017,Furniture,East
2040,344.22,383.6730840000007,39.45308400000067,11.461589681018149,-39.45308400000067,29/09/2017,Furniture,East
2041,21.248,32.970939999999956,11.722939999999955,55.17196912650581,-11.722939999999955,29/09/2017,Furniture,East
2042,72.784,136.94458999999998,64.16058999999997,88.15205264893379,-64.16058999999997,29/09/2017,Furniture,West
2043,51.75,83.49409999999993,31.744099999999932,61.34125603864721,-31.744099999999932,29/09/2017,Furniture,West
2044,129.568,159.04864999999978,29.48064999999977,22.753033156334716,-29.48064999999977,3/09/2015,Furniture,West
2045,238.152,299.58379000000025,61.43179000000026,25.79520222378996,-61.43179000000026,3/09/2015,Furniture,West
2046,83.952,90.04775999999987,6.095759999999871,7.261006289308022,-6.095759999999871,3/09/2016,Furniture,Central
2047,344.94,241.97991750000023,102.96008249999977,29.848693251000107,102.96008249999977,3/09/2016,Furniture,East
2048,14.76,14.768800000000049,0.008800000000048769,0.05962059620629247,-0.008800000000048769,3/09/2016,Furniture,East
2049,198.744,310.41581299999945,111.67181299999945,56.188771988084895,-111.67181299999945,3/09/2016,Furniture,Central
2050,90.801,123.36121999999966,32.56021999999966,35.85887820618679,-32.56021999999966,3/09/2017,Furniture,East
2051,181.764,171.16384999999966,10.600150000000355,5.831820382474172,10.600150000000355,3/09/2017,Furniture,East
2052,239.666,190.92008999999987,48.74591000000012,20.339101082339642,48.74591000000012,3/09/2017,Furniture,West
2053,108.4,110.92818000000007,2.528180000000063,2.332269372693785,-2.528180000000063,3/09/2017,Furniture,Central
2054,15.24,16.13349999999996,0.8934999999999587,5.862860892388181,-0.8934999999999587,30/09/2014,Furniture,East
2055,523.92,801.6268000000007,277.7068000000007,53.0055733699803,-277.7068000000007,30/09/2016,Furniture,East
2056,63.94,84.93461000000012,20.994610000000122,32.83486080700676,-20.994610000000122,4/09/2016,Furniture,East
2057,42.6,58.35381000000016,15.753810000000158,36.98077464788769,-15.753810000000158,4/09/2016,Furniture,South
2058,24.27,25.041500000000028,0.771500000000028,3.1788215904409887,-0.771500000000028,4/09/2016,Furniture,West
2059,1322.352,1035.7813420000027,286.57065799999737,21.671284045397694,286.57065799999737,4/09/2017,Furniture,West
2060,825.174,928.1333094999984,102.95930949999843,12.477284730250641,-102.95930949999843,4/09/2017,Furniture,Central
2061,1478.272,1356.0074474999994,122.26455250000049,8.270775100928686,122.26455250000049,4/09/2017,Furniture,West
2062,97.184,112.76521999999997,15.581219999999973,16.032700856107972,-15.581219999999973,4/09/2017,Furniture,South
2063,31.984,26.876120000000046,5.107879999999955,15.970110055027373,5.107879999999955,5/09/2014,Furniture,South
2064,411.332,390.7090574999999,20.62294250000008,5.013697572763626,20.62294250000008,5/09/2015,Furniture,West
2065,293.199,432.9368979999995,139.73789799999946,47.659745769937636,-139.73789799999946,5/09/2015,Furniture,West
2066,6.16,6.775760000000009,0.6157600000000087,9.996103896104037,-0.6157600000000087,5/09/2015,Furniture,Central
2067,67.96,59.61448999999984,8.345510000000154,12.280032371983747,8.345510000000154,5/09/2015,Furniture,South
2068,82.8,74.02643999999985,8.773560000000145,10.596086956521916,8.773560000000145,5/09/2016,Furniture,East
2069,12.22,11.773670000000003,0.4463299999999979,3.652454991816677,0.4463299999999979,5/09/2016,Furniture,Central
2070,242.94,262.7060475000005,19.766047500000525,8.136184860459588,-19.766047500000525,5/09/2016,Furniture,Central
2071,347.802,461.61766499999953,113.81566499999951,32.7242698431865,-113.81566499999951,5/09/2016,Furniture,Central
2072,1652.94,1554.0292100000015,98.91078999999854,5.9839310561786,98.91078999999854,5/09/2016,Furniture,South
2073,85.246,83.08171999999973,2.164280000000261,2.538863993618775,2.164280000000261,5/09/2016,Furniture,East
2074,21.204,21.149200000000054,0.05479999999994689,0.258441803433064,0.05479999999994689,5/09/2016,Furniture,Central
2075,58.248,68.58903999999983,10.341039999999829,17.75346793022907,-10.341039999999829,5/09/2016,Furniture,East
2076,71.246,217.1591800000003,145.9131800000003,204.80192572214625,-145.9131800000003,5/09/2016,Furniture,East
2077,887.271,811.691620999999,75.57937900000093,8.518184297694948,75.57937900000093,5/09/2016,Furniture,East
2078,41.88,54.206560000000025,12.326560000000022,29.433046800382094,-12.326560000000022,6/09/2014,Furniture,West
2079,191.82,318.7479799999999,126.92797999999993,66.1703576269419,-126.92797999999993,6/09/2015,Furniture,West
2080,271.764,284.93917000000084,13.175170000000833,4.848018869313387,-13.175170000000833,6/09/2015,Furniture,East
2081,85.98,111.01629699999968,25.036296999999678,29.11874505698962,-25.036296999999678,6/09/2015,Furniture,South
2082,722.352,720.6933100000002,1.6586899999997513,0.2296235076527443,1.6586899999997513,6/09/2016,Furniture,East
2083,42.368,43.34206000000011,0.9740600000001081,2.2990464501513124,-0.9740600000001081,7/09/2014,Furniture,East
2084,57.69,104.31182999999997,46.621829999999974,80.81440457618301,-46.621829999999974,7/09/2014,Furniture,Central
2085,821.88,822.5187000000009,0.6387000000008811,0.07771207475554595,-0.6387000000008811,7/09/2014,Furniture,Central
2086,200.795,170.40803599999938,30.386964000000603,15.133327025075626,30.386964000000603,7/09/2014,Furniture,Central
2087,429.9,500.2817999999986,70.38179999999863,16.371667829727528,-70.38179999999863,7/09/2014,Furniture,Central
2088,161.96,187.67194999999953,25.71194999999952,15.875493949122943,-25.71194999999952,7/09/2014,Furniture,Central
2089,47.516,78.99904399999973,31.48304399999973,66.2577742234189,-31.48304399999973,7/09/2015,Furniture,Central
2090,27.414,175.34413799999965,147.93013799999966,539.615298752461,-147.93013799999966,7/09/2015,Furniture,East
2091,481.176,429.7556100000012,51.420389999998804,10.686399571050677,51.420389999998804,7/09/2015,Furniture,East
2092,47.94,34.14910999999988,13.790890000000118,28.766979557780807,13.790890000000118,7/09/2017,Furniture,West
2093,25.16,36.73974999999993,11.57974999999993,46.02444356120799,-11.57974999999993,7/09/2017,Furniture,West
2094,19.76,22.448300000000085,2.6883000000000834,13.604757085020664,-2.6883000000000834,7/09/2017,Furniture,West
2095,135.3,147.44274,12.142739999999975,8.974678492239448,-12.142739999999975,7/09/2017,Furniture,Central
2096,161.568,189.62844399999958,28.060443999999563,17.36757526242793,-28.060443999999563,7/09/2017,Furniture,West
2097,80.96,112.31959999999964,31.359599999999645,38.734683794465965,-31.359599999999645,7/09/2017,Furniture,West
2098,1740.06,1431.3896349999977,308.6703650000022,17.739064457547567,308.6703650000022,8/09/2014,Furniture,Central
2099,975.92,1582.6433750000017,606.7233750000017,62.16937607590805,-606.7233750000017,8/09/2014,Furniture,West
2100,966.7,823.1567150000001,143.54328499999997,14.848793317471806,143.54328499999997,8/09/2014,Furniture,Central
2101,172.764,169.23718999999966,3.526810000000353,2.041403301613966,3.526810000000353,8/09/2014,Furniture,East
2102,21.36,29.898189999999936,8.538189999999936,39.97279962546787,-8.538189999999936,8/09/2015,Furniture,South
2103,2396.2656,924.7186494999991,1471.546950500001,61.41001024677736,1471.546950500001,8/09/2016,Furniture,Central
2104,173.94,188.52921749999976,14.589217499999762,8.387499999999863,-14.589217499999762,8/09/2016,Furniture,East
2105,14.136,16.17242,2.0364199999999997,14.405913978494622,-2.0364199999999997,8/09/2016,Furniture,Central
2106,601.47,607.1443225000007,5.674322500000699,0.9434090644588589,-5.674322500000699,8/09/2016,Furniture,Central
2107,146.04,147.8658989999997,1.8258989999997084,1.2502732128182064,-1.8258989999997084,8/09/2016,Furniture,West
2108,43.13,44.54485000000002,1.4148500000000155,3.280431254347358,-1.4148500000000155,8/09/2016,Furniture,West
2109,765.625,856.2556149999998,90.6306149999998,11.837468081632627,-90.6306149999998,8/09/2017,Furniture,Central
2110,21.184,19.94058000000008,1.2434199999999223,5.869618580060056,1.2434199999999223,8/09/2017,Furniture,Central
2111,213.43,398.90463199999925,185.47463199999925,86.90185634634271,-185.47463199999925,8/09/2017,Furniture,Central
2112,785.88,845.109350000002,59.229350000002,7.536691352369573,-59.229350000002,9/09/2014,Furniture,East
2113,17.472,28.430779999999977,10.958779999999976,62.72195512820499,-10.958779999999976,9/09/2014,Furniture,East
2114,60.672,59.74284000000001,0.9291599999999889,1.5314477848101085,0.9291599999999889,9/09/2014,Furniture,East
2115,15.008,16.10073999999997,1.0927399999999707,7.281050106609614,-1.0927399999999707,9/09/2016,Furniture,Central
2116,141.372,263.0565340000005,121.6845340000005,86.07399909458768,-121.6845340000005,9/09/2017,Furniture,East
2117,17.024,13.973609999999978,3.0503900000000232,17.9181743421054,3.0503900000000232,9/09/2017,Furniture,East
2118,14.136,20.069019999999988,5.933019999999988,41.97099603848323,-5.933019999999988,9/09/2017,Furniture,South
2119,243.92,460.44278499999893,216.52278499999895,88.76795055755943,-216.52278499999895,9/09/2017,Furniture,West
2120,66.112,80.9387599999997,14.826759999999709,22.426730396901785,-14.826759999999709,9/09/2017,Furniture,East
